,Date,Precip,Name
3302,2021-12-13 00:00:00,9.7,Eel River Fernbridge
3303,2021-12-13 00:00:00,13.0,Eel River Fernbridge
3304,2021-12-13 00:00:00,13.5,Eel River Fernbridge
3305,2021-12-13 00:00:00,10.2,Eel River Fernbridge
3306,2021-12-14 00:00:00,11.2,Eel River Fernbridge
3307,2021-12-14 00:00:00,19.3,Eel River Fernbridge
3308,2021-12-14 00:00:00,12.2,Eel River Fernbridge
3309,2021-12-14 00:00:00,14.7,Eel River Fernbridge
3310,2021-12-15 00:00:00,1.0,Eel River Fernbridge
3311,2021-12-15 00:00:00,1.3,Eel River Fernbridge
3312,2021-12-15 00:00:00,0.8,Eel River Fernbridge
3313,2021-12-15 00:00:00,1.5,Eel River Fernbridge
3314,2021-12-16 00:00:00,33.0,Eel River Fernbridge
3315,2021-12-16 00:00:00,32.0,Eel River Fernbridge
3316,2021-12-16 00:00:00,29.2,Eel River Fernbridge
3317,2021-12-16 00:00:00,31.5,Eel River Fernbridge
3318,2021-12-16 00:00:00,32.8,Eel River Fernbridge
3319,2021-12-17 00:00:00,0.0,Eel River Fernbridge
3320,2021-12-17 00:00:00,0.8,Eel River Fernbridge
3321,2021-12-17 00:00:00,4.8,Eel River Fernbridge
3322,2021-12-18 00:00:00,0.0,Eel River Fernbridge
3323,2021-12-18 00:00:00,0.3,Eel River Fernbridge
3324,2021-12-19 00:00:00,0.0,Eel River Fernbridge
3325,2021-12-20 00:00:00,0.0,Eel River Fernbridge
3326,2021-12-21 00:00:00,1.3,Eel River Fernbridge
3327,2021-12-21 00:00:00,0.5,Eel River Fernbridge
3328,2021-12-21 00:00:00,1.0,Eel River Fernbridge
3329,2021-12-22 00:00:00,6.6,Eel River Fernbridge
3330,2021-12-22 00:00:00,5.1,Eel River Fernbridge
3331,2021-12-22 00:00:00,6.4,Eel River Fernbridge
3332,2021-12-23 00:00:00,14.5,Eel River Fernbridge
3333,2021-12-23 00:00:00,17.0,Eel River Fernbridge
3334,2021-12-23 00:00:00,20.1,Eel River Fernbridge
3335,2021-12-23 00:00:00,19.3,Eel River Fernbridge
3336,2021-12-24 00:00:00,10.9,Eel River Fernbridge
3337,2021-12-24 00:00:00,8.9,Eel River Fernbridge
3338,2021-12-24 00:00:00,7.9,Eel River Fernbridge
3339,2021-12-24 00:00:00,22.9,Eel River Fernbridge
3340,2021-12-25 00:00:00,17.8,Eel River Fernbridge
3341,2021-12-25 00:00:00,19.3,Eel River Fernbridge
3342,2021-12-25 00:00:00,16.0,Eel River Fernbridge
3343,2021-12-25 00:00:00,9.9,Eel River Fernbridge
3344,2021-12-25 00:00:00,19.6,Eel River Fernbridge
3345,2021-12-26 00:00:00,13.2,Eel River Fernbridge
3346,2021-12-26 00:00:00,14.7,Eel River Fernbridge
3347,2021-12-26 00:00:00,11.4,Eel River Fernbridge
3348,2021-12-26 00:00:00,15.5,Eel River Fernbridge
3349,2021-12-26 00:00:00,15.0,Eel River Fernbridge
3350,2021-12-27 00:00:00,26.4,Eel River Fernbridge
3351,2021-12-27 00:00:00,24.9,Eel River Fernbridge
3352,2021-12-27 00:00:00,26.9,Eel River Fernbridge
3353,2021-12-27 00:00:00,24.1,Eel River Fernbridge
3354,2021-12-28 00:00:00,1.3,Eel River Fernbridge
3355,2021-12-28 00:00:00,5.1,Eel River Fernbridge
3356,2021-12-28 00:00:00,4.3,Eel River Fernbridge
3357,2021-12-28 00:00:00,4.6,Eel River Fernbridge
3358,2021-12-29 00:00:00,7.9,Eel River Fernbridge
3359,2021-12-29 00:00:00,8.1,Eel River Fernbridge
3360,2021-12-29 00:00:00,7.6,Eel River Fernbridge
3361,2021-12-29 00:00:00,8.4,Eel River Fernbridge
3362,2021-12-30 00:00:00,0.0,Eel River Fernbridge
3363,2021-12-30 00:00:00,0.5,Eel River Fernbridge
3364,2021-12-31 00:00:00,3.3,Eel River Fernbridge
3365,2021-12-31 00:00:00,0.0,Eel River Fernbridge
3366,2021-12-31 00:00:00,2.5,Eel River Fernbridge
3367,2021-12-31 00:00:00,4.6,Eel River Fernbridge
3368,2021-12-31 00:00:00,3.0,Eel River Fernbridge
3369,2022-01-01 00:00:00,1.0,Eel River Fernbridge
3370,2022-01-01 00:00:00,0.0,Eel River Fernbridge
3371,2022-01-02 00:00:00,0.0,Eel River Fernbridge
3372,2022-01-03 00:00:00,0.5,Eel River Fernbridge
3373,2022-01-03 00:00:00,3.8,Eel River Fernbridge
3374,2021-12-09 00:00:00,3.3,San Lorenzo River
3375,2021-12-09 00:00:00,3.0,San Lorenzo River
3376,2021-12-09 00:00:00,1.8,San Lorenzo River
3377,2021-12-09 00:00:00,2.5,San Lorenzo River
3378,2021-12-10 00:00:00,0.0,San Lorenzo River
3379,2021-12-11 00:00:00,0.0,San Lorenzo River
3380,2021-12-12 00:00:00,0.0,San Lorenzo River
3381,2021-12-12 00:00:00,0.3,San Lorenzo River
3382,2021-12-12 00:00:00,13.7,San Lorenzo River
3383,2021-12-13 00:00:00,161.0,San Lorenzo River
3384,2021-12-13 00:00:00,111.8,San Lorenzo River
3385,2021-12-13 00:00:00,140.2,San Lorenzo River
3386,2021-12-13 00:00:00,228.9,San Lorenzo River
3387,2021-12-14 00:00:00,109.2,San Lorenzo River
3388,2021-12-14 00:00:00,55.4,San Lorenzo River
3389,2021-12-14 00:00:00,81.0,San Lorenzo River
3390,2021-12-14 00:00:00,22.4,San Lorenzo River
3391,2021-12-15 00:00:00,2.8,San Lorenzo River
3392,2021-12-15 00:00:00,3.3,San Lorenzo River
3393,2021-12-15 00:00:00,4.8,San Lorenzo River
3394,2021-12-16 00:00:00,64.5,San Lorenzo River
3395,2021-12-16 00:00:00,53.6,San Lorenzo River
3396,2021-12-16 00:00:00,73.4,San Lorenzo River
3397,2021-12-16 00:00:00,80.8,San Lorenzo River
3398,2021-12-17 00:00:00,0.0,San Lorenzo River
3399,2021-12-17 00:00:00,0.3,San Lorenzo River
3400,2021-12-18 00:00:00,0.0,San Lorenzo River
3401,2021-12-19 00:00:00,0.0,San Lorenzo River
3402,2021-12-20 00:00:00,0.0,San Lorenzo River
3403,2021-12-21 00:00:00,0.0,San Lorenzo River
3404,2021-12-22 00:00:00,22.9,San Lorenzo River
3405,2021-12-22 00:00:00,25.9,San Lorenzo River
3406,2021-12-22 00:00:00,19.8,San Lorenzo River
3407,2021-12-22 00:00:00,32.0,San Lorenzo River
3408,2021-12-23 00:00:00,48.0,San Lorenzo River
3409,2021-12-23 00:00:00,43.2,San Lorenzo River
3410,2021-12-23 00:00:00,40.6,San Lorenzo River
3411,2021-12-23 00:00:00,52.3,San Lorenzo River
3412,2021-12-24 00:00:00,54.1,San Lorenzo River
3413,2021-12-24 00:00:00,43.7,San Lorenzo River
3414,2021-12-24 00:00:00,53.6,San Lorenzo River
3415,2021-12-24 00:00:00,28.7,San Lorenzo River
3416,2021-12-25 00:00:00,6.1,San Lorenzo River
3417,2021-12-25 00:00:00,5.6,San Lorenzo River
3418,2021-12-25 00:00:00,4.6,San Lorenzo River
3419,2021-12-25 00:00:00,31.8,San Lorenzo River
3420,2021-12-26 00:00:00,22.1,San Lorenzo River
3421,2021-12-26 00:00:00,23.1,San Lorenzo River
3422,2021-12-26 00:00:00,40.1,San Lorenzo River
3423,2021-12-26 00:00:00,7.4,San Lorenzo River
3424,2021-12-27 00:00:00,17.3,San Lorenzo River
3425,2021-12-27 00:00:00,22.1,San Lorenzo River
3426,2021-12-27 00:00:00,37.3,San Lorenzo River
3427,2021-12-27 00:00:00,29.5,San Lorenzo River
3428,2021-12-28 00:00:00,6.6,San Lorenzo River
3429,2021-12-28 00:00:00,3.6,San Lorenzo River
3430,2021-12-28 00:00:00,4.3,San Lorenzo River
3431,2021-12-28 00:00:00,2.0,San Lorenzo River
3432,2021-12-29 00:00:00,7.1,San Lorenzo River
3433,2021-12-29 00:00:00,6.9,San Lorenzo River
3434,2021-12-29 00:00:00,11.2,San Lorenzo River
3435,2021-12-29 00:00:00,38.1,San Lorenzo River
3436,2021-12-30 00:00:00,33.0,San Lorenzo River
3437,2021-12-30 00:00:00,31.5,San Lorenzo River
3438,2021-12-30 00:00:00,36.1,San Lorenzo River
3439,2021-12-30 00:00:00,7.4,San Lorenzo River
3440,2021-12-31 00:00:00,0.0,San Lorenzo River
3441,2022-01-01 00:00:00,0.0,San Lorenzo River
3442,2022-01-02 00:00:00,0.0,San Lorenzo River
3443,2022-01-03 00:00:00,0.0,San Lorenzo River
3444,2022-01-03 00:00:00,3.8,San Lorenzo River
3445,2022-01-04 00:00:00,14.7,San Lorenzo River
3446,2022-01-04 00:00:00,12.4,San Lorenzo River
3447,2022-01-04 00:00:00,32.5,San Lorenzo River
3448,2022-01-04 00:00:00,22.1,San Lorenzo River
3449,2022-01-05 00:00:00,1.3,San Lorenzo River
3450,2022-01-05 00:00:00,0.8,San Lorenzo River
3451,2022-01-05 00:00:00,1.8,San Lorenzo River
3452,2022-01-15 00:00:00,0.0,Hat Creek
3453,2022-01-16 00:00:00,0.0,Hat Creek
3454,2021-12-09 00:00:00,0.0,Yuba River
3455,2021-12-10 00:00:00,0.0,Yuba River
3456,2021-12-11 00:00:00,22.6,Yuba River
3457,2021-12-12 00:00:00,95.8,Yuba River
3458,2021-12-13 00:00:00,87.9,Yuba River
3459,2021-12-14 00:00:00,7.6,Yuba River
3460,2021-12-15 00:00:00,49.0,Yuba River
3461,2021-12-16 00:00:00,0.0,Yuba River
3462,2021-12-17 00:00:00,0.0,Yuba River
3463,2021-12-18 00:00:00,0.0,Yuba River
3464,2021-12-19 00:00:00,0.0,Yuba River
3465,2021-12-20 00:00:00,0.0,Yuba River
3466,2021-12-21 00:00:00,11.7,Yuba River
3467,2021-12-22 00:00:00,85.9,Yuba River
3468,2021-12-23 00:00:00,44.7,Yuba River
3469,2021-12-24 00:00:00,52.1,Yuba River
3470,2021-12-25 00:00:00,26.2,Yuba River
3471,2021-12-26 00:00:00,40.4,Yuba River
3472,2021-12-27 00:00:00,17.0,Yuba River
3473,2021-12-28 00:00:00,22.6,Yuba River
3474,2021-12-29 00:00:00,4.3,Yuba River
3475,2021-12-30 00:00:00,0.0,Yuba River
3476,2021-12-31 00:00:00,0.0,Yuba River
3477,2022-01-01 00:00:00,0.0,Yuba River
3478,2022-01-02 00:00:00,0.0,Yuba River
3479,2022-01-03 00:00:00,24.4,Yuba River
3480,2022-01-04 00:00:00,0.0,Yuba River
3481,2022-01-05 00:00:00,0.0,Yuba River
3482,2022-01-06 00:00:00,8.1,Yuba River
3483,2022-01-07 00:00:00,5.6,Yuba River
3484,2022-01-08 00:00:00,0.0,Yuba River
3485,2022-01-09 00:00:00,0.0,Yuba River
3486,2022-01-10 00:00:00,0.0,Yuba River
3487,2022-01-11 00:00:00,0.0,Yuba River
3488,2022-01-12 00:00:00,0.0,Yuba River
3489,2022-01-13 00:00:00,0.0,Yuba River
3490,2022-01-14 00:00:00,0.0,Yuba River
3491,2022-01-15 00:00:00,0.0,Yuba River
3492,2022-01-16 00:00:00,0.0,Yuba River
3493,2022-01-17 00:00:00,0.0,Yuba River
3494,2022-01-18 00:00:00,0.0,Yuba River
3495,2022-01-19 00:00:00,0.0,Yuba River
3496,2022-01-20 00:00:00,0.0,Yuba River
3497,2022-01-21 00:00:00,0.0,Yuba River
3498,2022-01-22 00:00:00,0.0,Yuba River
3499,2022-01-23 00:00:00,0.0,Yuba River
3500,2022-01-24 00:00:00,0.0,Yuba River
3501,2022-01-25 00:00:00,0.0,Yuba River
3502,2022-01-26 00:00:00,0.0,Yuba River
3503,2022-01-27 00:00:00,0.0,Yuba River
3504,2022-01-28 00:00:00,0.0,Yuba River
3505,2022-01-29 00:00:00,0.0,Yuba River
3506,2022-01-30 00:00:00,0.0,Yuba River
3507,2022-01-31 00:00:00,0.0,Yuba River
3508,2022-02-14 00:00:00,0.0,North Fork American River
3509,2022-02-15 00:00:00,0.0,North Fork American River
3510,2022-02-16 00:00:00,0.0,North Fork American River
3511,2022-02-17 00:00:00,0.0,North Fork American River
3512,2022-02-18 00:00:00,0.0,North Fork American River
3513,2022-02-19 00:00:00,0.0,North Fork American River
3514,2022-02-21 00:00:00,0.0,North Fork American River
3515,2022-02-22 00:00:00,0.3,North Fork American River
3516,2022-02-23 00:00:00,5.1,North Fork American River
3517,2022-02-24 00:00:00,0.0,North Fork American River
3518,2022-02-25 00:00:00,0.0,North Fork American River
3519,2022-02-28 00:00:00,0.0,North Fork American River
3520,2022-03-02 00:00:00,0.0,North Fork American River
3521,2022-03-03 00:00:00,0.0,North Fork American River
3522,2022-03-04 00:00:00,0.5,North Fork American River
3523,2022-03-07 00:00:00,0.0,North Fork American River
3524,2022-03-08 00:00:00,0.0,North Fork American River
3525,2022-03-09 00:00:00,0.0,North Fork American River
3526,2022-03-10 00:00:00,0.0,North Fork American River
3527,2022-03-11 00:00:00,0.0,North Fork American River
3528,2021-12-09 00:00:00,0.0,Pit River
3529,2021-12-09 00:00:00,0.5,Pit River
3530,2021-12-10 00:00:00,0.0,Pit River
3531,2021-12-11 00:00:00,0.0,Pit River
3532,2021-12-12 00:00:00,54.1,Pit River
3533,2021-12-12 00:00:00,49.5,Pit River
3534,2021-12-13 00:00:00,48.3,Pit River
3535,2021-12-13 00:00:00,49.0,Pit River
3536,2021-12-14 00:00:00,29.5,Pit River
3537,2021-12-14 00:00:00,25.4,Pit River
3538,2021-12-15 00:00:00,3.8,Pit River
3539,2021-12-15 00:00:00,35.3,Pit River
3540,2021-12-16 00:00:00,43.7,Pit River
3541,2021-12-16 00:00:00,82.0,Pit River
3542,2021-12-17 00:00:00,0.0,Pit River
3543,2021-12-17 00:00:00,0.8,Pit River
3544,2021-12-18 00:00:00,0.0,Pit River
3545,2021-12-19 00:00:00,0.0,Pit River
3546,2021-12-20 00:00:00,0.0,Pit River
3547,2021-12-21 00:00:00,0.0,Pit River
3548,2021-12-22 00:00:00,0.0,Pit River
3549,2021-12-22 00:00:00,12.7,Pit River
3550,2021-12-23 00:00:00,0.0,Pit River
3551,2021-12-23 00:00:00,21.6,Pit River
3552,2021-12-24 00:00:00,50.8,Pit River
3553,2021-12-24 00:00:00,17.8,Pit River
3554,2021-12-25 00:00:00,18.3,Pit River
3555,2021-12-26 00:00:00,2.5,Pit River
3556,2021-12-27 00:00:00,15.2,Pit River
3557,2021-12-28 00:00:00,2.0,Pit River
3558,2021-12-28 00:00:00,7.6,Pit River
3559,2021-12-29 00:00:00,4.6,Pit River
3560,2021-12-29 00:00:00,17.8,Pit River
3561,2021-12-30 00:00:00,0.0,Pit River
3562,2021-12-30 00:00:00,7.6,Pit River
3563,2021-12-31 00:00:00,0.0,Pit River
3564,2021-12-31 00:00:00,2.5,Pit River
3565,2022-01-01 00:00:00,0.0,Pit River
3566,2022-01-02 00:00:00,0.0,Pit River
3567,2022-01-03 00:00:00,5.1,Pit River
3568,2022-01-04 00:00:00,48.3,Pit River
3569,2022-01-05 00:00:00,7.6,Pit River
3570,2022-01-06 00:00:00,0.8,Pit River
3571,2022-01-07 00:00:00,14.0,Pit River
3572,2022-01-08 00:00:00,4.3,Pit River
3573,2022-01-09 00:00:00,0.5,Pit River
3574,2022-01-10 00:00:00,0.0,Pit River
3575,2022-01-11 00:00:00,0.0,Pit River
3576,2022-01-12 00:00:00,0.0,Pit River
3577,2022-01-13 00:00:00,0.0,Pit River
3578,2022-01-14 00:00:00,0.0,Pit River
3579,2022-01-15 00:00:00,0.0,Pit River
3580,2022-01-16 00:00:00,0.0,Pit River
3581,2022-01-17 00:00:00,0.0,Pit River
3582,2022-01-18 00:00:00,0.0,Pit River
3583,2022-01-19 00:00:00,0.0,Pit River
3584,2022-01-20 00:00:00,0.0,Pit River
3585,2022-01-21 00:00:00,0.0,Pit River
3586,2022-01-22 00:00:00,0.0,Pit River
3587,2022-01-23 00:00:00,0.0,Pit River
3588,2022-01-24 00:00:00,0.0,Pit River
3589,2022-01-25 00:00:00,0.0,Pit River
3590,2022-01-26 00:00:00,0.0,Pit River
3591,2022-01-27 00:00:00,0.0,Pit River
3592,2022-01-28 00:00:00,0.0,Pit River
3593,2022-01-29 00:00:00,0.0,Pit River
3594,2022-01-30 00:00:00,0.0,Pit River
3595,2022-01-31 00:00:00,0.0,Pit River
3596,2022-02-01 00:00:00,0.0,Pit River
3597,2022-02-02 00:00:00,0.0,Pit River
3598,2022-02-03 00:00:00,0.0,Pit River
3599,2022-02-26 00:00:00,0.0,Pit River
3600,2022-02-27 00:00:00,0.0,Pit River
3601,2022-02-28 00:00:00,0.0,Pit River
3602,2022-03-01 00:00:00,0.0,Pit River
3603,2022-03-02 00:00:00,0.0,Pit River
3604,2022-03-03 00:00:00,0.5,Pit River
3605,2022-03-04 00:00:00,0.5,Pit River
3606,2022-03-05 00:00:00,0.0,Pit River
3607,2022-03-06 00:00:00,0.0,Pit River
3608,2022-03-07 00:00:00,0.0,Pit River
3609,2022-03-08 00:00:00,0.0,Pit River
3610,2022-03-09 00:00:00,0.0,Pit River
3611,2022-03-10 00:00:00,0.0,Pit River
3612,2021-12-09 00:00:00,2.3,East Walker
3613,2021-12-10 00:00:00,0.0,East Walker
3614,2021-12-11 00:00:00,0.0,East Walker
3615,2021-12-12 00:00:00,0.0,East Walker
3616,2021-12-20 00:00:00,0.0,East Walker
3617,2021-12-21 00:00:00,0.0,East Walker
3618,2021-12-22 00:00:00,0.0,East Walker
3619,2022-01-01 00:00:00,0.0,East Walker
3620,2022-01-02 00:00:00,0.0,East Walker
3621,2022-01-03 00:00:00,0.0,East Walker
3622,2022-01-04 00:00:00,0.0,East Walker
3623,2022-01-05 00:00:00,0.0,East Walker
3624,2022-01-06 00:00:00,0.0,East Walker
3625,2022-01-07 00:00:00,0.0,East Walker
3626,2022-01-08 00:00:00,0.0,East Walker
3627,2022-01-09 00:00:00,0.0,East Walker
3628,2022-01-10 00:00:00,0.0,East Walker
3629,2022-01-11 00:00:00,0.0,East Walker
3630,2022-01-12 00:00:00,0.0,East Walker
3631,2022-01-13 00:00:00,0.0,East Walker
3632,2022-01-14 00:00:00,0.0,East Walker
3633,2022-01-15 00:00:00,0.0,East Walker
3634,2022-01-16 00:00:00,0.0,East Walker
3635,2022-01-17 00:00:00,0.0,East Walker
3636,2022-01-18 00:00:00,0.0,East Walker
3637,2022-01-19 00:00:00,0.0,East Walker
3638,2022-01-20 00:00:00,0.0,East Walker
3639,2022-01-21 00:00:00,0.0,East Walker
3640,2022-01-22 00:00:00,0.0,East Walker
3641,2022-01-23 00:00:00,0.0,East Walker
3642,2022-01-24 00:00:00,0.0,East Walker
3643,2022-01-25 00:00:00,0.0,East Walker
3644,2022-01-26 00:00:00,0.0,East Walker
3645,2022-01-27 00:00:00,0.0,East Walker
3646,2022-01-28 00:00:00,0.0,East Walker
3647,2022-01-29 00:00:00,0.0,East Walker
3648,2022-01-30 00:00:00,0.0,East Walker
3649,2022-01-31 00:00:00,0.0,East Walker
3650,2022-02-01 00:00:00,0.0,East Walker
3651,2022-02-02 00:00:00,0.0,East Walker
3652,2022-02-03 00:00:00,0.0,East Walker
3653,2022-02-04 00:00:00,0.0,East Walker
3654,2022-02-05 00:00:00,0.0,East Walker
3655,2022-02-06 00:00:00,0.0,East Walker
3656,2022-02-07 00:00:00,0.0,East Walker
3657,2022-02-11 00:00:00,0.0,East Walker
3658,2022-02-12 00:00:00,0.0,East Walker
3659,2022-02-17 00:00:00,0.0,East Walker
3660,2022-02-18 00:00:00,0.0,East Walker
3661,2022-02-19 00:00:00,0.0,East Walker
3662,2022-02-23 00:00:00,2.5,East Walker
3663,2022-02-24 00:00:00,3.8,East Walker
3664,2022-02-25 00:00:00,0.0,East Walker
3665,2022-02-26 00:00:00,0.0,East Walker
3666,2022-02-27 00:00:00,0.0,East Walker
3667,2022-02-28 00:00:00,0.0,East Walker
3668,2022-03-01 00:00:00,0.0,East Walker
3669,2022-03-02 00:00:00,0.0,East Walker
3670,2022-03-03 00:00:00,0.0,East Walker
3671,2022-03-04 00:00:00,0.0,East Walker
3672,2022-03-05 00:00:00,0.0,East Walker
3673,2022-03-06 00:00:00,3.6,East Walker
3674,2022-03-07 00:00:00,0.0,East Walker
3675,2022-03-11 00:00:00,0.0,East Walker
3676,2021-12-09 00:00:00,7.6,East Fork Carson
3677,2021-12-09 00:00:00,5.1,East Fork Carson
3678,2021-12-09 00:00:00,10.2,East Fork Carson
3679,2021-12-10 00:00:00,0.0,East Fork Carson
3680,2021-12-10 00:00:00,2.5,East Fork Carson
3681,2021-12-11 00:00:00,2.5,East Fork Carson
3682,2021-12-11 00:00:00,7.6,East Fork Carson
3683,2021-12-11 00:00:00,5.1,East Fork Carson
3684,2021-12-11 00:00:00,0.0,East Fork Carson
3685,2021-12-12 00:00:00,15.2,East Fork Carson
3686,2021-12-12 00:00:00,2.5,East Fork Carson
3687,2021-12-12 00:00:00,0.0,East Fork Carson
3688,2021-12-12 00:00:00,22.9,East Fork Carson
3689,2021-12-12 00:00:00,25.4,East Fork Carson
3690,2021-12-12 00:00:00,12.7,East Fork Carson
3691,2021-12-13 00:00:00,73.7,East Fork Carson
3692,2021-12-13 00:00:00,53.3,East Fork Carson
3693,2021-12-13 00:00:00,45.7,East Fork Carson
3694,2021-12-13 00:00:00,101.6,East Fork Carson
3695,2021-12-13 00:00:00,63.5,East Fork Carson
3696,2021-12-13 00:00:00,88.9,East Fork Carson
3697,2021-12-14 00:00:00,27.9,East Fork Carson
3698,2021-12-14 00:00:00,33.0,East Fork Carson
3699,2021-12-14 00:00:00,38.1,East Fork Carson
3700,2021-12-14 00:00:00,45.7,East Fork Carson
3701,2021-12-14 00:00:00,20.3,East Fork Carson
3702,2021-12-14 00:00:00,25.4,East Fork Carson
3703,2021-12-15 00:00:00,30.5,East Fork Carson
3704,2021-12-15 00:00:00,15.2,East Fork Carson
3705,2021-12-15 00:00:00,7.6,East Fork Carson
3706,2021-12-15 00:00:00,20.3,East Fork Carson
3707,2021-12-16 00:00:00,15.2,East Fork Carson
3708,2021-12-16 00:00:00,7.6,East Fork Carson
3709,2021-12-16 00:00:00,10.2,East Fork Carson
3710,2021-12-16 00:00:00,43.2,East Fork Carson
3711,2021-12-16 00:00:00,12.7,East Fork Carson
3712,2021-12-17 00:00:00,5.1,East Fork Carson
3713,2021-12-17 00:00:00,2.5,East Fork Carson
3714,2021-12-17 00:00:00,0.0,East Fork Carson
3715,2021-12-18 00:00:00,0.0,East Fork Carson
3716,2021-12-18 00:00:00,2.5,East Fork Carson
3717,2021-12-19 00:00:00,2.5,East Fork Carson
3718,2021-12-19 00:00:00,0.0,East Fork Carson
3719,2021-12-19 00:00:00,5.1,East Fork Carson
3720,2021-12-20 00:00:00,0.0,East Fork Carson
3721,2021-12-21 00:00:00,0.0,East Fork Carson
3722,2021-12-21 00:00:00,2.5,East Fork Carson
3723,2021-12-22 00:00:00,17.8,East Fork Carson
3724,2021-12-22 00:00:00,22.9,East Fork Carson
3725,2021-12-22 00:00:00,12.7,East Fork Carson
3726,2021-12-22 00:00:00,27.9,East Fork Carson
3727,2021-12-22 00:00:00,33.0,East Fork Carson
3728,2021-12-22 00:00:00,20.3,East Fork Carson
3729,2021-12-23 00:00:00,35.6,East Fork Carson
3730,2021-12-23 00:00:00,55.9,East Fork Carson
3731,2021-12-09 00:00:00,0.0,Trinity River Lewiston
3732,2021-12-10 00:00:00,0.0,Trinity River Lewiston
3733,2021-12-11 00:00:00,0.0,Trinity River Lewiston
3734,2021-12-12 00:00:00,16.8,Trinity River Lewiston
3735,2021-12-13 00:00:00,8.6,Trinity River Lewiston
3736,2021-12-14 00:00:00,12.2,Trinity River Lewiston
3737,2021-12-15 00:00:00,2.0,Trinity River Lewiston
3738,2021-12-16 00:00:00,29.7,Trinity River Lewiston
3739,2021-12-17 00:00:00,0.8,Trinity River Lewiston
3740,2021-12-18 00:00:00,0.0,Trinity River Lewiston
3741,2021-12-19 00:00:00,0.0,Trinity River Lewiston
3742,2021-12-20 00:00:00,0.0,Trinity River Lewiston
3743,2021-12-21 00:00:00,0.0,Trinity River Lewiston
3744,2021-12-22 00:00:00,10.4,Trinity River Lewiston
3745,2021-12-23 00:00:00,12.4,Trinity River Lewiston
3746,2021-12-24 00:00:00,3.3,Trinity River Lewiston
3747,2021-12-25 00:00:00,14.2,Trinity River Lewiston
3748,2021-12-26 00:00:00,7.1,Trinity River Lewiston
3749,2021-12-27 00:00:00,8.9,Trinity River Lewiston
3750,2021-12-28 00:00:00,0.5,Trinity River Lewiston
3751,2021-12-29 00:00:00,5.3,Trinity River Lewiston
3752,2021-12-30 00:00:00,0.0,Trinity River Lewiston
3753,2021-12-31 00:00:00,0.0,Trinity River Lewiston
3754,2022-01-01 00:00:00,0.3,Trinity River Lewiston
3755,2022-01-02 00:00:00,0.0,Trinity River Lewiston
3756,2022-01-03 00:00:00,0.3,Trinity River Lewiston
3757,2022-01-04 00:00:00,6.9,Trinity River Lewiston
3758,2022-01-05 00:00:00,4.3,Trinity River Lewiston
3759,2022-01-06 00:00:00,0.5,Trinity River Lewiston
3760,2022-01-07 00:00:00,6.9,Trinity River Lewiston
3761,2022-01-08 00:00:00,1.8,Trinity River Lewiston
3762,2022-01-09 00:00:00,0.0,Trinity River Lewiston
3763,2022-01-10 00:00:00,0.0,Trinity River Lewiston
3764,2022-01-11 00:00:00,0.0,Trinity River Lewiston
3765,2022-01-12 00:00:00,0.0,Trinity River Lewiston
3766,2022-01-13 00:00:00,0.0,Trinity River Lewiston
3767,2022-01-14 00:00:00,0.0,Trinity River Lewiston
3768,2022-01-15 00:00:00,0.0,Trinity River Lewiston
3769,2022-01-16 00:00:00,0.0,Trinity River Lewiston
3770,2022-01-17 00:00:00,0.0,Trinity River Lewiston
3771,2022-01-18 00:00:00,0.0,Trinity River Lewiston
3772,2022-01-19 00:00:00,0.0,Trinity River Lewiston
3773,2022-01-20 00:00:00,0.0,Trinity River Lewiston
3774,2022-01-21 00:00:00,0.0,Trinity River Lewiston
3775,2022-01-22 00:00:00,0.0,Trinity River Lewiston
3776,2022-01-23 00:00:00,0.0,Trinity River Lewiston
3777,2022-01-24 00:00:00,0.0,Trinity River Lewiston
3778,2022-01-25 00:00:00,0.0,Trinity River Lewiston
3779,2022-01-26 00:00:00,0.0,Trinity River Lewiston
3780,2022-01-27 00:00:00,0.0,Trinity River Lewiston
3781,2022-01-28 00:00:00,0.0,Trinity River Lewiston
3782,2022-01-29 00:00:00,0.0,Trinity River Lewiston
3783,2022-01-30 00:00:00,0.0,Trinity River Lewiston
3784,2022-01-31 00:00:00,0.0,Trinity River Lewiston
3785,2021-12-12 00:00:00,22.1,Trinity River Junction City
3786,2021-12-13 00:00:00,5.3,Trinity River Junction City
3787,2021-12-14 00:00:00,17.5,Trinity River Junction City
3788,2021-12-15 00:00:00,0.5,Trinity River Junction City
3789,2021-12-16 00:00:00,33.3,Trinity River Junction City
3790,2021-12-17 00:00:00,5.8,Trinity River Junction City
3791,2021-12-18 00:00:00,0.0,Trinity River Junction City
3792,2021-12-19 00:00:00,0.8,Trinity River Junction City
3793,2021-12-20 00:00:00,0.0,Trinity River Junction City
3794,2021-12-21 00:00:00,0.0,Trinity River Junction City
3795,2021-12-22 00:00:00,10.4,Trinity River Junction City
3796,2021-12-23 00:00:00,21.3,Trinity River Junction City
3797,2021-12-24 00:00:00,3.6,Trinity River Junction City
3798,2021-12-25 00:00:00,23.4,Trinity River Junction City
3799,2021-12-27 00:00:00,22.1,Trinity River Junction City
3800,2021-12-28 00:00:00,1.3,Trinity River Junction City
3801,2021-12-29 00:00:00,4.1,Trinity River Junction City
3802,2021-12-30 00:00:00,0.5,Trinity River Junction City
3803,2021-12-31 00:00:00,0.0,Trinity River Junction City
